的,of,de0
跪,to kneel,gui4,0.0,0.0445,-1.0,-0.954040201913,9.78,2.5159
臃,see 臃腫|臃肿[yong1 zhong3],yong1,0.012080867850098617,1.7780550000000002,-0.9677843524,0.836383118811,0.03,0.0
吗,"see 嗎啡|吗啡, morphine",ma3
妈,ma,ma1,0.8333333333333333,0.15,1.0,-0.787191027974,539.85,4.2579
吽,sound of a Buddhist incantation,hong1,0.6837797619047619,1.1795099999999998,0.641071428571,0.673402070631,0.06,0.301
马,surname Ma,ma3,0.0,0.0,-1.0,-1.0,202.58,3.8323
臃,see 臃腫|臃肿[yong1 zhong3],yong1,0.03365384615384615,1.4097149999999998,-0.919230769231,1.0,0.03,0.0
要,to demand,yao1
委,surname Wei,wei3,0.7309027777777778,0.5164300000000001,0.754166666667,-0.415687494696,1.43,1.6812
姜,surname Jiang,jiang1,0.8333333333333333,1.2684,1.0,0.435125731904,9.33,2.4955
遥,distant,yao2,0.0,0.075,-1.0,-0.915141572144,5.01,2.2253
仲,surname Zhong,zhong4,0.023148148148148143,1.727545,-0.944444444444,0.954623370011,0.45,1.1761
说,to persuade,shui4
诲,to teach,hui4,0.7083333333333333,0.11,1.0,-0.882618148835,0.03,0.0
谙,to be versed in,an1,0.49276435543772845,1.7466500000000003,0.391334650648,0.863863730342,0.24,0.9031
遂,to satisfy,sui4,0.0,0.055,-1.0,-0.941309074417,0.78,1.415
嬴,surname Ying,ying2,0.008928571428571425,1.7693599999999998,-0.974789915966,0.888097747069,0.33,1.0414
她,she,ta1
弛,to unstring a bow,chi2,0.8333333333333333,0.5423349999999999,1.0,-0.330078438639,0.09,0.4771
纨,white,wan2,0.6666666666666666,1.1898799999999998,0.6,0.469804212217,0.09,0.4771
踏,see 踏實|踏实[ta1 shi5],ta1,0.0087890625,0.0,-0.97890625,-1.0,19.58,2.8176
佣,commission (for middleman),yong4,0.02,1.6191,-0.952,1.0,0.66,1.3424
想,to think,xiang3
惩,to punish,cheng2,0.6113327002215891,0.376495,0.467198480532,-0.588046065049,0.92,1.4914
愚,to be stupid,yu2,0.8,1.737655,0.92,0.901310282572,1.22,1.6128
上,see 上聲|上声[shang3 sheng1],shang3,0.019230769230769232,0.141605,-0.953846153846,-0.845058401948,3409.33,5.0583
迂,literal-minded,yu1,0.019230769230769232,1.812655,-0.953846153846,0.983373909238,0.03,0.0
一,one,yi1
乙,second of the ten Heavenly Stems 十天干[shi2 tian1 gan1],yi3,0.6666666666666666,0.15,1.0,-0.84907976386,3.04,2.0086
广,surname Guang,guang3,0.4444444444444444,1.912805,0.333333333333,0.92453988193,7.54,2.4031
咿,variant of 咿[yi1],yi1,0.0027777777777777783,0.0,-0.991666666667,-1.0,0.51,1.2304
僮,"old variant of 壯|壮, Zhuang ethnic group of Guangxi",zhuang4,0.005128205128205128,1.9721050000000002,-0.984615384615,0.984203681951,0.21,0.8451
很,(adverb of degree),hen3
哏,funny,gen2,0.8333333333333333,0.1195,1.0,-0.852004136453,0.09,0.4771
役,forced labor,yi4,0.626984126984127,1.4602799999999998,0.504761904762,0.808497067948,2.44,1.9138
艮,blunt,gen3,0.0,0.0445,-1.0,-0.944888569642,1.52,1.7076
危,surname Wei,wei1,0.0,1.54209,-1.0,0.90981540767,2.15,1.8573
人,man,ren2
厂,"""cliff"" radical in Chinese characters (Kangxi radical 27), occurring in 原, 历, 压 etc",han3,0.6666666666666666,0.37101,1.0,-0.499618992387,16.57,2.7451
又,(once) again,you4,0.6666666666666666,1.277545,1.0,0.723024323796,1060.05,4.551
稔,ripe grain,ren3,0.019230769230769232,0.075,-0.942307692308,-0.898847536263,0.39,1.1139
砹,astatine (chemistry),ai4,0.022222222222222223,1.4696500000000001,-0.933333333333,0.982116244411,0.06,0.301
吧,"bar (loanword) (serving drinks, or providing Internet access etc)",ba1
呔,tie,tai1,0.8333333333333333,0.292255,1.0,-0.635478640474,0.27,0.9542
咏,to sing,yong3,0.7041666666666666,1.5285,0.69,0.906454630496,0.57,1.2788
巴,Ba state during Zhou dynasty (in east of modern Sichuan),ba1,0.0,0.0,-1.0,-1.0,48.86,3.2146
佣,commission (for middleman),yong4,0.06857142857142856,1.6035000000000001,-0.835428571429,1.0,0.66,1.3424
来,to come,lai2
筛,to filter,shai1,0.5833333333333334,0.23800500000000002,0.75,-0.71303089676,0.98,1.5185
永,forever,yong3,0.4444444444444444,1.58375,0.333333333333,0.909570459683,10.67,2.5539
莱,"name of weed plant (fat hen, goosefoot, pigweed etc)",lai2,0.0,0.0,-1.0,-1.0,41.2,3.1405
韵,beautiful sound,yun4,0.044871794871794865,1.549795,-0.865384615385,0.868629992464,0.89,1.4771
都,surname Du,du1
郭,surname Guo,guo1,0.6893750000000001,0.41056000000000004,1.0,-0.507603741905,1.34,1.6532
郭,surname Guo,guo1,0.6893750000000001,0.41056000000000004,1.0,-0.507603741905,1.34,1.6532
凸,convex,tu1,0.0,0.0375,-1.0,-0.955025185896,1.19,1.6021
旺,prosperous,wang4,0.0,1.6676000000000002,-1.0,1.0,3.07,2.0128
个,individual,ge4
口,mouth,kou3,0.4444444444444444,0.20667999999999997,0.641025641026,-0.757255440847,123.02,3.6156
云,(classical) to say,yun2,0.41666666666666663,1.490345,0.538461538462,0.750402264426,10.82,2.5599
慑,terrified,she4,0.02546296296296296,0.11866,-0.905982905983,-0.860634462023,0.48,1.2041
淹,to flood,yan1,0.0087890625,1.6070600000000002,-0.967548076923,0.887483410263,3.79,2.1038
去,to go,qu4
出,to go out,chu1,0.6666666666666666,0.43,1.0,-0.526029782966,1275.36,4.6313
安,surname An,an1,0.5,1.67971,0.5,0.851470961057,51.78,3.2398
据,variant of 據|据[ju4],ju4,0.0578125,0.0375,-0.8265625,-0.958665388049,42.27,3.1517
淹,to flood,yan1,0.020507812500000003,1.6797650000000002,-0.9384765625,0.851531585155,3.79,2.1038
没,(negative prefix for verbs),mei2
汨,"name of a river, the southern tributary of Miluo river 汨羅江|汨罗江[Mi4 luo2 jiang1]",mi4,0.8333333333333333,0.235,1.0,-0.676261718293,0.06,0.301
汪,surname Wang,wang1,0.8,1.37679,0.92,0.896679271796,2.62,1.9445
霉,bacteria,mei2,0.0435374149659864,0.0,-0.895510204082,-1.0,5.57,2.2718
创,variant of 創|创[chuang4],chuang4,0.0,1.273145,-1.0,0.753896913465,11.33,2.5798
和,old variant of 和[he2],he2
科,branch of study,ke1,0.6905381944444445,0.133195,0.657291666667,-0.838645394195,37.83,3.1035
秧,shoots,yang1,0.525,1.5695050000000001,0.26,0.901324078112,0.06,0.301
胳,variant of 胳[ge1],ge1,0.0,0.1195,-1.0,-0.855235741629,0.12,0.6021
漾,to overflow,yang4,0.03409090909090909,1.644505,-0.918181818182,0.992180307215,0.36,1.0792
到,to (a place),dao4
剂,dose (medicine),ji4,0.8333333333333333,0.412995,1.0,-0.503177357605,27.25,2.9609
剂,dose (medicine),ji4,0.8333333333333333,0.412995,1.0,-0.503177357605,27.25,2.9609
道,direction,dao4,0.0,0.0,-1.0,-1.0,111.99,3.5748
拥,to hold,yong1,0.0,1.652495,-1.0,0.987910101681,3.93,2.1206
也,surname Ye,ye3
丫,fork,ya1,0.6666666666666666,0.26639,0.777777777778,-0.685574417733,4.8,2.2068
丈,"measure of length, ten Chinese feet (3.3 m)",zhang4,0.6666666666666666,1.5170649999999999,0.777777777778,0.79062294366,0.75,1.3979
嘢,thing,ye3,0.04591836734693877,0.0,-0.877551020408,-1.0,1.37,1.6628
荆,chaste tree or berry (Vitex agnus-castus),jing1,0.0,1.660855,-1.0,0.960341230661,0.12,0.6021
啊,interjection of surprise,a1
唉,"interjection or grunt of agreement or recognition (e.g. yes, it's me!)",ai1,0.6708333333333333,0.17604,0.824715049263,-0.800051111679,24.8,2.9201
唤,to call,huan4,0.6958333333333333,1.62403,0.892716852341,0.844597779482,1.43,1.6812
哀,"Ai (c. 2000 BC), sixth of legendary Flame Emperors 炎帝[Yan2 di4] descended from Shennong 神農|神农[Shen2 nong2] Farmer God, also known as Li 釐|厘[Li2]",ai1,0.012499999999999999,0.17604,-0.965999098461,-0.800051111679,1.55,1.716
创,variant of 創|创[chuang4],chuang4,0.0,1.71496,-1.0,0.947877445552,11.33,2.5798
还,surname Huan,huan2
环,surname Huan,huan2,0.45714285714285713,0.0,0.515789473684,-1.0,16.6,2.7459
迎,to welcome,ying2,0.5925925925925926,1.3195000000000001,0.964912280702,0.453834288233,2.53,1.9294
寰,large domain,huan2,0.027380952380952377,0.0,-0.909210526316,-1.0,0.36,1.0792
薏,Job's tear plant (Coix lacryma),yi4,0.0036630036630036626,1.8152,-0.987854251012,1.0,0.36,1.0792
把,to hold,ba3
拔,to pull up,ba2,0.6966666666666667,0.075,0.672,-0.901864573111,23.46,2.896
永,forever,yong3,0.5833333333333334,1.3785,0.4,0.803729146222,10.67,2.5539
爬,to crawl,pa2,0.0,0.11249999999999999,-1.0,-0.852796859666,57.11,3.2824
莺,oriole or various birds of the Sylvidae family including warblers,ying1,0.04050925925925925,1.5201399999999998,-0.902777777778,0.989061171083,0.24,0.9031
让,to yield,rang4
讲,to speak,jiang3,0.6416666666666666,0.30523500000000003,0.54,-0.718409168045,202.26,3.8315
议,to comment on,yi4,0.8333333333333333,1.485245,1.0,0.724811878342,1.61,1.7324
障,to block,zhang4,0.007438016528925618,0.132685,-0.982148760331,-0.929447880899,4.68,2.1959
依,to depend on,yi1,0.019444444444444445,1.710245,-0.953333333333,1.0,13.86,2.6675
做,to do,zuo4
偌,so,ruo4,0.7243484224965706,0.14363,0.738436213992,-0.840453656803,1.94,1.8129
俺,I (northern dialects),an3,0.7380658436213993,1.553885,0.771358024691,0.726078601262,3.1,2.017
锉,to file,cuo4,0.013717421124828532,0.0375,-0.9670781893,-0.958344441482,0.6,1.301
肮,dirty,ang1,0.03292181069958848,1.8004800000000003,-0.920987654321,1.0,0.09,0.4771
给,to,gei3
哈,"abbr. for 哈薩克斯坦|哈萨克斯坦[Ha1 sa4 ke4 si1 tan3], Kazakhstan",ha1,0.8333333333333333,0.46528,1.0,-0.571008556257,162.76,3.7372
咽,narrow pass,yan1,0.6666666666666666,1.5527950000000001,0.6,0.829828069803,3.64,2.0864
跪,to kneel,gui4,0.0,0.23556,-1.0,-0.866912695269,9.78,2.5159
肮,dirty,ang1,0.061728395061728385,1.679465,-0.851851851852,0.992992693208,0.09,0.4771
上,see 上聲|上声[shang3 sheng1],shang3
丈,"measure of length, ten Chinese feet (3.3 m)",zhang4,0.6666666666666666,0.1195,1.0,-0.860351924835,0.75,1.3979
义,surname Yi,yi4,0.6666666666666666,1.636445,1.0,0.912354764541,7.69,2.4116
涨,"to rise (of prices, rivers)",zhang3,0.013392857142857142,0.0445,-0.959821428571,-0.947997160294,7.6,2.4065
铱,iridium (chemistry),yi1,0.01515151515151515,1.7114449999999999,-0.954545454545,1.0,0.12,0.6021
过,surname Guo,guo4
回,to circle,hui2,0.6031746031746031,0.38251999999999997,0.551020408163,-0.617627990225,902.0,4.4809
因,old variant of 因[yin1],yin1,0.6031746031746031,1.699605,0.551020408163,0.842045183777,86.45,3.4624
嚯,(onom.) expressing admiration or surprise,huo4,0.009868421052631578,0.0445,-0.97462406015,-0.992242177067,1.91,1.8062
樱,cherry,ying1,0.018181818181818177,1.80132,-0.953246753247,0.954771892299,1.04,1.5441
看,to look after,kan1
金,surname Jin,jin1,0.5416666666666666,0.28718,1.0,-0.659171962805,73.0,3.389
雨,rain,yu3,0.5416666666666666,1.59116,1.0,0.888404274889,39.11,3.1179
珊,coral,shan1,0.025,0.124445,-0.907692307692,-0.852307454946,3.64,2.0864
逸,to escape,yi4,0.004545454545454545,1.68519,-0.983216783217,1.0,0.92,1.4914
真,really,zhen1
禅,dhyana (Sanskrit),chan2,0.47407407407407404,0.242,0.777777777778,-0.708786349059,1.28,1.6335
蔼,friendly,ai3,0.48022486772486767,1.57095,0.800843253968,0.890421838617,0.03,0.0
珍,precious thing,zhen1,0.0,0.0,-1.0,-1.0,8.73,2.4669
逸,to escape,yi4,0.0015151515151515152,1.5731300000000001,-0.994318181818,0.8930451682,0.92,1.4914
着,(chess) move,zhao1
舟,boat,zhou1,0.5092592592592593,0.13482,0.833333333333,-0.84491371154,1.43,1.6812
用,to use,yong4,0.5555555555555556,1.727545,1.0,0.987231435975,1563.08,4.7196
剿,to plagiarize,chao1,0.0,0.0375,-1.0,-0.956862959374,0.18,0.7782
蕴,to accumulate,yun4,0.05555555555555556,1.64514,-0.8,0.892439227099,0.15,0.699
事,matter,shi4
世,surname Shi,shi4,0.5238095238095238,0.0,0.571428571429,-1.0,22.15,2.871
严,surname Yan,yan2,0.6190476190476191,1.60976,0.857142857143,0.76532483804,5.96,2.301
螫,to sting,shi4,0.0261437908496732,0.0,-0.921568627451,-1.0,0.3,1.0
汪,surname Wang,wang1,0.041666666666666664,1.8237550000000002,-0.875,1.0,2.62,1.9445
点,point,dian3
战,to fight,zhan4,0.7083333333333334,0.26623,0.789473684211,-0.672935113437,57.71,3.2869
异,different,yi4,0.5416666666666667,1.552995,0.368421052632,0.907862124884,19.11,2.8069
腆,make strong (as liquors),tian3,0.0390625,0.0375,-0.901315789474,-0.953931062442,0.06,0.301
淤,silt,yu1,0.030598958333333332,1.608965,-0.922697368421,0.97662154982,4.05,2.1335
呢,"particle indicating that a previously asked question is to be applied to the preceding word (""What about ...?"", ""And ...?"")",ne0
妮,girl,ni1,0.8333333333333333,0.24741000000000002,1.0,-0.841994539188,35.47,3.0755
咏,to sing,yong3,0.7083333333333334,1.425735,0.7,0.780858235807,0.57,1.2788
了,(modal particle intensifying preceding clause),le0,0.06944444444444443,0.178005,-0.833333333333,-0.937582850434,28210.53,5.9761
赝,variant of 贗|赝[yan4],yan4,0.03125,1.48201,-0.925,0.858363202529,0.03,0.0
别,surname Bie,bie2
刷,to brush,shua1,0.6986331569664903,0.44614,0.934676434676,-0.441349106721,16.4,2.7404
剜,to scoop out,wan1,0.5520833333333333,1.202275,0.528846153846,0.505473624237,0.27,0.9542
蹩,limp,bie2,0.019736842105263157,0.0,-0.945344129555,-1.0,0.06,0.301
二,two,er4,0.0,1.51411,-1.0,0.89594948676,144.55,3.6857
哦,to chant,e2
娥,good,e2,0.8333333333333333,0.0,1.0,-1.0,0.6,1.301
唤,to call,huan4,0.75,1.713165,0.8,0.921385552303,1.43,1.6812
额,variant of 額|额[e2],e2,0.0634920634920635,0.0,-0.847619047619,-1.0,11.03,2.5682
创,variant of 創|创[chuang4],chuang4,0.0,1.74411,-1.0,0.956091652367,11.33,2.5798
但,but,dan4
佃,farmer,dian4,0.6333333333333333,0.086605,0.52,-0.892841455342,0.12,0.6021
伊,surname Yi,yi1,0.6966666666666667,1.61639,0.672,1.0,31.81,3.0282
犯,to violate,fan4,0.0,0.07075,-1.0,-0.912459245603,123.56,3.6175
一,one,yi1,0.01388888888888889,1.61639,-0.966666666667,1.0,6069.96,5.3088
被,quilt,bei4
破,broken,po4,0.8055555555555556,0.22552,0.933333333333,-0.726314831389,85.22,3.4562
枉,to twist,wang3,0.611111111111111,1.498025,0.466666666667,0.817963926518,1.07,1.5563
倍,"(two, three etc) -fold",bei4,0.056249999999999994,0.0,-0.865,-1.0,43.76,3.1667
臃,see 臃腫|臃肿[yong1 zhong3],yong1,0.05608974358974359,1.626455,-0.865384615385,0.973823212633,0.03,0.0
走,to walk,zou3
足,excessive,ju4,0.8333333333333333,0.32796000000000003,1.0,-0.63693419064,19.29,2.8109
足,excessive,ju4,0.8333333333333333,0.32796000000000003,1.0,-0.63693419064,19.29,2.8109
丑,surname Chou,chou3,0.0,0.06657,-1.0,-0.971731946615,26.05,2.9415
央,center,yang1,0.0,1.586125,-1.0,0.974568998642,1.76,1.7709
太,highest,tai4
术,method,shu4,0.715625,0.34392,1.0,-0.596017971985,22.18,2.8716
术,method,shu4,0.715625,0.34392,1.0,-0.596017971985,22.18,2.8716
黛,umber-black dye for painting the eyebrow,dai4,0.005642361111111111,0.0375,-0.984230955847,-0.955951017531,8.29,2.444
臃,see 臃腫|臃肿[yong1 zhong3],yong1,0.0007440476190476191,1.7026500000000002,-0.997920565606,1.0,0.03,0.0
里,variant of 裡|里[li3],li3
季,surname Ji,ji4,0.6666666666666666,0.24735000000000001,0.824228028504,-0.707304951321,148.06,3.6961
恙,sickness,yang4,0.5667708333333333,1.5914,0.550878859857,0.883140895362,0.18,0.7782
俪,husband and wife,li4,0.017573696145124714,0.075,-0.951912356391,-0.911250743275,0.03,0.0
泱,"agitated (wind, cloud)",yang1,0.07499999999999998,1.6663999999999999,-0.794774346793,0.971890152087,0.06,0.301
跟,heel,gen1
身,body,shen1,0.6190476190476191,0.11866,0.591836734694,-0.857620244659,134.92,3.6557
邑,city,yi4,0.6190476190476191,1.5888300000000002,0.591836734694,0.906432046844,0.39,1.1139
根,root,gen1,0.0,0.0,-1.0,-1.0,101.65,3.5328
逸,to escape,yi4,0.00505050505050505,1.5888300000000002,-0.987012987013,0.906432046844,0.92,1.4914
再,again,zai4
兆,surname Zhao,zhao4,0.5833333333333334,0.17635499999999998,0.4,-0.840552333927,2.5,1.9243
嘤,calling of birds,ying1,0.18844296135962801,1.77399,-0.547736892737,0.994017339381,0.39,1.1139
太,highest,tai4,0.006944444444444445,0.09658,-0.983333333333,-0.932158236206,1942.11,4.8139
婴,infant,ying1,0.042331518308080796,1.77399,-0.898404356061,0.994017339381,2.56,1.9345
听,smile (archaic),yin3
吟,to chant,yin2,0.5833333333333334,0.075,0.4,-0.91637630662,2.95,1.9956
吹,to blow,chui1,0.8333333333333333,1.66356,1.0,0.854840418118,55.0,3.266
隠,Japanese variant of 隱|隐[yin3],yin3,0.06611570247933884,0.0,-0.84132231405,-1.0,0.72,1.3802
怀,surname Huai,huai2,0.029761904761904757,1.7402,-0.928571428571,0.940292682927,21.05,2.8488
快,rapid,kuai4
忾,anger,kai4,0.625,0.16056,0.5,-0.835592873234,0.18,0.7782
永,forever,yong3,0.5833333333333334,1.6445999999999998,0.4,0.68400573418,10.67,2.5539
跪,to kneel,gui4,0.0,0.13224,-1.0,-0.864591439689,9.78,2.5159
莺,oriole or various birds of the Sylvidae family including warblers,ying1,0.04050925925925925,1.9532,-0.902777777778,1.0,0.24,0.9031
多,many,duo1
夺,to seize,duo2,0.6666666666666666,0.075,0.6,-0.914301874504,38.39,3.1099
安,surname An,an1,0.6666666666666666,1.428735,0.6,0.63253215108,51.78,3.2398
拖,variant of 拖[tuo1],tuo1,0.0,0.0375,-1.0,-0.957150937252,55.36,3.2688
漾,to overflow,yang4,0.045454545454545456,1.588575,-0.890909090909,0.815171996138,0.36,1.0792
用,to use,yong4
羊,surname Yang,yang2,0.6111111111111112,0.32604,0.833333333333,-0.645878136201,20.78,2.8432
瓜,melon,gua1,0.6666666666666666,1.7342,1.0,0.883566851309,9.06,2.4829
佣,commission (for middleman),yong4,0.0,0.0,-1.0,-1.0,0.66,1.3424
刮,to scrape,gua1,0.0,1.7342,-1.0,0.883566851309,22.36,2.8751
下,down,xia4
久,(long) time,jiu3,0.6666666666666666,0.42899499999999996,0.777777777778,-0.525367940941,207.65,3.843
丸,ball,wan2,0.6666666666666666,1.2891249999999999,0.777777777778,0.426263833224,6.14,2.3139
髂,ilium,qia4,0.0030864197530864196,0.058195,-0.991769547325,-0.935614138447,0.24,0.9031
樱,cherry,ying1,0.006060606060606061,1.807695,-0.983838383838,1.0,1.04,1.5441
天,day,tian1
片,disk,pian1,0.5833333333333334,0.11,0.4,-0.868805142838,137.03,3.6625
夭,tender,yao1,0.8333333333333333,1.07844,1.0,0.286234379612,0.36,1.0792
癫,mentally deranged,dian1,0.031746031746031744,0.0375,-0.92380952381,-0.955274480513,0.92,1.4914
逸,to escape,yi4,0.0101010101010101,1.676895,-0.975757575758,1.0,0.92,1.4914
像,to resemble,xiang4
僮,"old variant of 壯|壮, Zhuang ethnic group of Guangxi",zhuang4,0.6979802604802605,0.154605,0.911725771616,-0.837501642273,0.21,0.8451
偎,to cuddle,wei1,0.6644588744588744,1.6765700000000001,0.819912720179,0.762167275403,0.15,0.699
享,to enjoy,xiang3,0.025678866587957497,0.075,-0.92966713556,-0.921170875266,3.4,2.0569
一,one,yi1,0.003968253968253968,1.9028500000000002,-0.989131192085,1.0,6069.96,5.3088
它,it,ta1
叭,denote a sound or sharp noise (gunfire etc),ba1,0.5185185185185185,0.116215,0.555555555556,-0.856444938546,1.64,1.7404
务,affair,wu4,0.6666666666666666,1.26354,1.0,0.560793033167,1.88,1.7993
祂,"he, it (pronoun used for God)",ta1,0.04444444444444444,0.0,-0.866666666667,-1.0,1.37,1.6628
俑,wooden figures buried with the dead,yong3,0.04952380952380952,1.5440999999999998,-0.851428571429,0.907355938484,0.09,0.4771
从,surname Cong,cong2
冗,extraneous,rong3,0.6666666666666666,0.187525,0.6,-0.779331079869,0.3,1.0
异,different,yi4,0.5555555555555555,1.5825049999999998,0.333333333333,0.862203276644,19.11,2.8069
重,to repeat,chong2,0.042328042328042326,0.055,-0.898412698413,-0.935279079551,151.4,3.7058
隘,pass,ai4,0.03666666666666667,1.678645,-0.912,0.975335445589,0.12,0.6021
找,to try to find,zhao3
扯,to pull,che3,0.8333333333333333,0.22368000000000002,1.0,-0.731096477914,48.2,3.2087
拥,to hold,yong1,0.7046666666666666,1.652545,0.6912,0.986655806978,3.93,2.1206
赵,surname Zhao,zhao4,0.0,0.075,-1.0,-0.909836533635,1.76,1.7709
臃,see 臃腫|臃肿[yong1 zhong3],yong1,0.07179487179487179,1.652545,-0.827692307692,0.986655806978,0.03,0.0
最,variant of 最[zui4],zui4
寂,silent,ji4,0.5059974747474747,0.35556000000000004,0.544812078381,-0.620407019417,1.1,1.5682
晶,crystal,jing1,0.6550925925925926,1.19871,1.0,0.279733102022,2.27,1.8808
脆,old variant of 脆[cui4],cui4,0.0,0.0375,-1.0,-0.959965303263,6.08,2.3096
嬴,surname Ying,ying2,0.009765625,1.76851,-0.970185512367,0.888046974044,0.33,1.0414
为,as (in the capacity of),wei2
伪,false,wei3,0.8,0.075,1.0,-0.912396481843,1.37,1.6628
中,China,zhong1,0.6666666666666666,1.60936,0.666666666667,0.879807973088,1039.21,4.5424
桅,mast,wei2,0.0,0.0,-1.0,-1.0,0.8,1.4314
戆,stupid (Wu dialect),gang4,0.013333333333333332,1.684625,-0.966666666667,0.967721023676,0.06,0.301
大,big,da4
马,surname Ma,ma3,0.6666666666666666,0.24735000000000001,0.777777777778,-0.739041223652,202.58,3.8323
夭,tender,yao1,0.75,1.1487,1.0,0.381831747808,0.36,1.0792
萨,Bodhisattva,sa4,0.025714285714285707,0.0445,-0.931428571429,-0.991295156376,40.6,3.1342
臃,see 臃腫|臃肿[yong1 zhong3],yong1,0.026785714285714284,1.6458000000000002,-0.928571428571,1.0,0.03,0.0
死,to die,si3
尼,Buddhist nun,ni2,0.7305555555555555,0.298445,1.0,-0.701465955046,83.53,3.4475
尼,Buddhist nun,ni2,0.7305555555555555,0.298445,1.0,-0.701465955046,83.53,3.4475
滓,dregs,zi3,0.005194805194805195,0.0445,-0.985778480075,-1.0,0.03,0.0
秧,shoots,yang1,0.014814814814814815,1.728275,-0.959442332066,0.979421376846,0.06,0.301
次,next in sequence,ci4
设,to set up,she4,0.6666666666666666,0.31592,0.6,-0.65372558476,18.72,2.798
